row_id,_source_file,month_start,year,month,booking_location,tankers_booked,tankers_delivered,delivery_gap,index,division,section,noofbookings,delivered
R733,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1,1,0,732,1,KISHAN BAGH,1,1
R734,tankers_reports_2024_7.csv,2024-07-01,2024,7,,5,5,0,733,1,M.R.G.FILTERS,5,5
R735,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1,1,0,734,1,PATHERGATTI,1,1
R736,tankers_reports_2024_7.csv,2024-07-01,2024,7,,45,45,0,735,2,ASMANGARH,45,45
R737,tankers_reports_2024_7.csv,2024-07-01,2024,7,,2,2,0,736,2,AZAMPURA,2,2
R738,tankers_reports_2024_7.csv,2024-07-01,2024,7,,6,6,0,737,2,CHANCHALGUDA,6,6
R739,tankers_reports_2024_7.csv,2024-07-01,2024,7,,8,8,0,738,2,MADANNAPET,8,8
R740,tankers_reports_2024_7.csv,2024-07-01,2024,7,,25,25,0,739,2,MALAKPET,25,25
R741,tankers_reports_2024_7.csv,2024-07-01,2024,7,,136,136,0,740,2,MOOSARAMBAGH,136,136
R742,tankers_reports_2024_7.csv,2024-07-01,2024,7,,57,57,0,741,2,SAIDABAD,57,57
R743,tankers_reports_2024_7.csv,2024-07-01,2024,7,,2,2,0,742,2,SANTOSHNAGAR,2,2
R744,tankers_reports_2024_7.csv,2024-07-01,2024,7,,15,15,0,743,2,VINAY NAGAR (DIV 2 (a)),15,15
R745,tankers_reports_2024_7.csv,2024-07-01,2024,7,,99,99,0,744,3,AHMED NAGAR,99,99
R746,tankers_reports_2024_7.csv,2024-07-01,2024,7,,104,104,0,745,3,ASIF NAGAR,104,104
R747,tankers_reports_2024_7.csv,2024-07-01,2024,7,,251,251,0,746,3,CHINTAL BASTHI,251,251
R748,tankers_reports_2024_7.csv,2024-07-01,2024,7,,3,3,0,747,3,GOLCONDA,3,3
R749,tankers_reports_2024_7.csv,2024-07-01,2024,7,,116,116,0,748,3,HAKEEMPET,116,116
R750,tankers_reports_2024_7.csv,2024-07-01,2024,7,,567,567,0,749,3,KAKATIYA NAGAR,567,567
R751,tankers_reports_2024_7.csv,2024-07-01,2024,7,,60,60,0,750,3,KARWAN,60,60
R752,tankers_reports_2024_7.csv,2024-07-01,2024,7,,54,54,0,751,3,LANGER HOUSE,54,54
R753,tankers_reports_2024_7.csv,2024-07-01,2024,7,,648,648,0,752,3,MEHIDIPATNAM,648,648
R754,tankers_reports_2024_7.csv,2024-07-01,2024,7,,35,35,0,753,3,OLD MALLEPALLY,35,35
R755,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1466,1466,0,754,3,SHAIKPET,1466,1466
R756,tankers_reports_2024_7.csv,2024-07-01,2024,7,,16,16,0,755,3,TAPPA CHABUTRA,16,16
R757,tankers_reports_2024_7.csv,2024-07-01,2024,7,,636,636,0,756,3,TOLI CHOWK,636,636
R758,tankers_reports_2024_7.csv,2024-07-01,2024,7,,545,545,0,757,3,VIJAYNAGAR COLONY,545,545
R759,tankers_reports_2024_7.csv,2024-07-01,2024,7,,2,2,0,758,4,ALLABANDA,2,2
R760,tankers_reports_2024_7.csv,2024-07-01,2024,7,,39,39,0,759,4,GODE-KI-KABAR,39,39
R761,tankers_reports_2024_7.csv,2024-07-01,2024,7,,15,15,0,760,4,GOWLIGUDA,15,15
R762,tankers_reports_2024_7.csv,2024-07-01,2024,7,,235,235,0,761,4,GUNFOUNDRY,235,235
R763,tankers_reports_2024_7.csv,2024-07-01,2024,7,,52,52,0,762,4,HINDI NAGAR,52,52
R764,tankers_reports_2024_7.csv,2024-07-01,2024,7,,183,183,0,763,4,RED HILLS HIGH LEVEL,183,183
R765,tankers_reports_2024_7.csv,2024-07-01,2024,7,,54,54,0,764,4,RED HILLS LOW LEVEL,54,54
R766,tankers_reports_2024_7.csv,2024-07-01,2024,7,,60,60,0,765,4,SULTAN BAZAR,60,60
R767,tankers_reports_2024_7.csv,2024-07-01,2024,7,,72,72,0,766,5,ADIKMET,72,72
R768,tankers_reports_2024_7.csv,2024-07-01,2024,7,,16,16,0,767,5,AMBERPET,16,16
R769,tankers_reports_2024_7.csv,2024-07-01,2024,7,,386,386,0,768,5,AZAMABAD,386,386
R770,tankers_reports_2024_7.csv,2024-07-01,2024,7,,241,241,0,769,5,BAGH LINGAMPALLY,241,241
R771,tankers_reports_2024_7.csv,2024-07-01,2024,7,,182,182,0,770,5,BARKATPURA,182,182
R772,tankers_reports_2024_7.csv,2024-07-01,2024,7,,75,75,0,771,5,BOATS CLUB,75,75
R773,tankers_reports_2024_7.csv,2024-07-01,2024,7,,69,69,0,772,5,DOMALGUDA,69,69
R774,tankers_reports_2024_7.csv,2024-07-01,2024,7,,716,716,0,773,5,GANDHINAGAR,716,716
R775,tankers_reports_2024_7.csv,2024-07-01,2024,7,,324,324,0,774,5,MUSHEERABAD,324,324
R776,tankers_reports_2024_7.csv,2024-07-01,2024,7,,389,389,0,775,5,NARAYANGUDA,389,389
R777,tankers_reports_2024_7.csv,2024-07-01,2024,7,,134,134,0,776,5,SHIVAM,134,134
R778,tankers_reports_2024_7.csv,2024-07-01,2024,7,,43,43,0,777,5,VIGYANPURI,43,43
R779,tankers_reports_2024_7.csv,2024-07-01,2024,7,,2226,2226,0,778,6,BANJARA HILLS,2226,2226
R780,tankers_reports_2024_7.csv,2024-07-01,2024,7,,315,315,0,779,6,BORABANDA,315,315
R781,tankers_reports_2024_7.csv,2024-07-01,2024,7,,605,605,0,780,6,ERRAGADDA,605,605
R782,tankers_reports_2024_7.csv,2024-07-01,2024,7,,979,979,0,781,6,FATHENAGAR,979,979
R783,tankers_reports_2024_7.csv,2024-07-01,2024,7,,454,454,0,782,6,FILM NAGAR,454,454
R784,tankers_reports_2024_7.csv,2024-07-01,2024,7,,2496,2496,0,783,6,JUBILEE HILLS,2496,2496
R785,tankers_reports_2024_7.csv,2024-07-01,2024,7,,179,179,0,784,6,S.P.R HILLS,179,179
R786,tankers_reports_2024_7.csv,2024-07-01,2024,7,,3502,3502,0,785,6,S.R.NAGAR,3502,3502
R787,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1153,1153,0,786,6,SOMAJIGUDA,1153,1153
R788,tankers_reports_2024_7.csv,2024-07-01,2024,7,,644,644,0,787,6,THATTIKHANA,644,644
R789,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1983,1983,0,788,6,VENGALRAONAGAR,1983,1983
R790,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1264,1264,0,789,6,YELLAREDDYGUDA,1264,1264
R791,tankers_reports_2024_7.csv,2024-07-01,2024,7,,141,141,0,790,7,BOIGUDA,141,141
R792,tankers_reports_2024_7.csv,2024-07-01,2024,7,,73,73,0,791,7,BOUDHANAGAR,73,73
R793,tankers_reports_2024_7.csv,2024-07-01,2024,7,,45,45,0,792,7,HUSSAINSAGAR,45,45
R794,tankers_reports_2024_7.csv,2024-07-01,2024,7,,14,14,0,793,7,LALAPET,14,14
R795,tankers_reports_2024_7.csv,2024-07-01,2024,7,,297,297,0,794,7,MARREDPALLY,297,297
R796,tankers_reports_2024_7.csv,2024-07-01,2024,7,,68,68,0,795,7,METTUGUDA,68,68
R797,tankers_reports_2024_7.csv,2024-07-01,2024,7,,49,49,0,796,7,NALLAGUTTA,49,49
R798,tankers_reports_2024_7.csv,2024-07-01,2024,7,,282,282,0,797,7,PRAKASHNAGAR,282,282
R799,tankers_reports_2024_7.csv,2024-07-01,2024,7,,103,103,0,798,7,REGIMENTAL BAZAR,103,103
R800,tankers_reports_2024_7.csv,2024-07-01,2024,7,,257,257,0,799,7,SEETHAPALMANDI,257,257
R801,tankers_reports_2024_7.csv,2024-07-01,2024,7,,469,469,0,800,7,SRINIVAS NAGAR,469,469
R802,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1130,1130,0,801,7,TARNAKA,1130,1130
R803,tankers_reports_2024_7.csv,2024-07-01,2024,7,,3521,3521,0,802,9,BALAJINAGAR (DIV 9),3521,3521
R804,tankers_reports_2024_7.csv,2024-07-01,2024,7,,94,94,0,803,9,BALANAGAR,94,94
R805,tankers_reports_2024_7.csv,2024-07-01,2024,7,,2424,2424,0,804,9,BHAGYANAGAR,2424,2424
R806,tankers_reports_2024_7.csv,2024-07-01,2024,7,,69,69,0,805,9,BHARATHNAGAR,69,69
R807,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1658,1658,0,806,9,GAYATRI NAGAR,1658,1658
R808,tankers_reports_2024_7.csv,2024-07-01,2024,7,,668,668,0,807,9,HASMATHPET,668,668
R809,tankers_reports_2024_7.csv,2024-07-01,2024,7,,4200,4200,0,808,9,KPHB,4200,4200
R810,tankers_reports_2024_7.csv,2024-07-01,2024,7,,561,561,0,809,9,KUKATPALLY,561,561
R811,tankers_reports_2024_7.csv,2024-07-01,2024,7,,203,203,0,810,9,MOOSAPET,203,203
R812,tankers_reports_2024_7.csv,2024-07-01,2024,7,,527,527,0,811,9,MOTI NAGAR,527,527
R813,tankers_reports_2024_7.csv,2024-07-01,2024,7,,208,208,0,812,9,VIVEKANANDA NAGAR,208,208
R814,tankers_reports_2024_7.csv,2024-07-01,2024,7,,584,584,0,813,9,YELLAMMABANDA,584,584
R815,tankers_reports_2024_7.csv,2024-07-01,2024,7,,918,918,0,814,10,ALKAPURI,918,918
R816,tankers_reports_2024_7.csv,2024-07-01,2024,7,,146,146,0,815,10,DILSHUKNAGAR,146,146
R817,tankers_reports_2024_7.csv,2024-07-01,2024,7,,34,34,0,816,10,KOTHAPETA,34,34
R818,tankers_reports_2024_7.csv,2024-07-01,2024,7,,139,139,0,817,10,LINGOJIGUDA,139,139
R819,tankers_reports_2024_7.csv,2024-07-01,2024,7,,431,431,0,818,10,MARUTHINAGAR (DIV 10),431,431
R820,tankers_reports_2024_7.csv,2024-07-01,2024,7,,225,225,0,819,10,SAHEBNAGAR (DIV 10),225,225
R821,tankers_reports_2024_7.csv,2024-07-01,2024,7,,338,338,0,820,10,SAROORNAGAR,338,338
R822,tankers_reports_2024_7.csv,2024-07-01,2024,7,,181,181,0,821,10,VAISHALINAGAR (DIV 10),181,181
R823,tankers_reports_2024_7.csv,2024-07-01,2024,7,,42,42,0,822,12,ADARSHNAGAR,42,42
R824,tankers_reports_2024_7.csv,2024-07-01,2024,7,,25,25,0,823,12,Bhagatsingh Nagar,25,25
R825,tankers_reports_2024_7.csv,2024-07-01,2024,7,,158,158,0,824,12,CHINTAL,158,158
R826,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1652,1652,0,825,12,GAJULARAMARAM,1652,1652
R827,tankers_reports_2024_7.csv,2024-07-01,2024,7,,127,127,0,826,12,JEEDIMETLA,127,127
R828,tankers_reports_2024_7.csv,2024-07-01,2024,7,,37,37,0,827,12,Jagathgirigutta,37,37
R829,tankers_reports_2024_7.csv,2024-07-01,2024,7,,709,709,0,828,12,SHAPOORNAGAR,709,709
R830,tankers_reports_2024_7.csv,2024-07-01,2024,7,,315,315,0,829,12,SURARAM,315,315
R831,tankers_reports_2024_7.csv,2024-07-01,2024,7,,701,701,0,830,12,USHODAYA,701,701
R832,tankers_reports_2024_7.csv,2024-07-01,2024,7,,781,781,0,831,12,suchitra,781,781
R833,tankers_reports_2024_7.csv,2024-07-01,2024,7,,45,45,0,832,13,ALWAL (Div13),45,45
R834,tankers_reports_2024_7.csv,2024-07-01,2024,7,,361,361,0,833,13,CHANUKYAPURI,361,361
R835,tankers_reports_2024_7.csv,2024-07-01,2024,7,,261,261,0,834,13,DEFENCE COLONY,261,261
R836,tankers_reports_2024_7.csv,2024-07-01,2024,7,,834,834,0,835,13,FATHER BALAIAHNAGAR (Div13),834,834
R837,tankers_reports_2024_7.csv,2024-07-01,2024,7,,564,564,0,836,13,GOWTHAM NAGAR,564,564
R838,tankers_reports_2024_7.csv,2024-07-01,2024,7,,211,211,0,837,13,MACHABOLLARAM,211,211
R839,tankers_reports_2024_7.csv,2024-07-01,2024,7,,534,534,0,838,13,SAINATHPURAM,534,534
R840,tankers_reports_2024_7.csv,2024-07-01,2024,7,,119,119,0,839,13,VAJPAYEE NAGAR,119,119
R841,tankers_reports_2024_7.csv,2024-07-01,2024,7,,143,143,0,840,13,VENKATAPURAM,143,143
R842,tankers_reports_2024_7.csv,2024-07-01,2024,7,,132,132,0,841,13,YAPRAL (Div13),132,132
R843,tankers_reports_2024_7.csv,2024-07-01,2024,7,,33,33,0,842,14,CHERLAPALLY,33,33
R844,tankers_reports_2024_7.csv,2024-07-01,2024,7,,67,67,0,843,14,HOUSING BOARD,67,67
R845,tankers_reports_2024_7.csv,2024-07-01,2024,7,,270,270,0,844,14,HUBSIGUDA,270,270
R846,tankers_reports_2024_7.csv,2024-07-01,2024,7,,164,164,0,845,14,NACHARAM,164,164
R847,tankers_reports_2024_7.csv,2024-07-01,2024,7,,211,211,0,846,14,RADHIKA,211,211
R848,tankers_reports_2024_7.csv,2024-07-01,2024,7,,133,133,0,847,14,RAMANTHAPUR(DIV 14),133,133
R849,tankers_reports_2024_7.csv,2024-07-01,2024,7,,275,275,0,848,14,SAIBABA NAGAR,275,275
R850,tankers_reports_2024_7.csv,2024-07-01,2024,7,,80,80,0,849,14,UPPAL,80,80
R851,tankers_reports_2024_7.csv,2024-07-01,2024,7,,574,574,0,850,15,CHANDA NAGAR,574,574
R852,tankers_reports_2024_7.csv,2024-07-01,2024,7,,861,861,0,851,15,DEEPTHISRI NAGAR (DIV 15),861,861
R853,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1258,1258,0,852,15,Doyens section,1258,1258
R854,tankers_reports_2024_7.csv,2024-07-01,2024,7,,3836,3836,0,853,15,GACHIBOWLI (DIV 15),3836,3836
R855,tankers_reports_2024_7.csv,2024-07-01,2024,7,,4178,4178,0,854,15,HAFEEZPET (DIV 15),4178,4178
R856,tankers_reports_2024_7.csv,2024-07-01,2024,7,,10450,10450,0,855,15,KONDAPUR (DIV 15),10450,10450
R857,tankers_reports_2024_7.csv,2024-07-01,2024,7,,10042,10042,0,856,15,MADHAPUR,10042,10042
R858,tankers_reports_2024_7.csv,2024-07-01,2024,7,,936,936,0,857,15,MIYAPUR,936,936
R859,tankers_reports_2024_7.csv,2024-07-01,2024,7,,35,35,0,858,15,NALLAGANDLA (DIV 15),35,35
R860,tankers_reports_2024_7.csv,2024-07-01,2024,7,,11,11,0,859,15,RAMACHANDRAPURAM,11,11
R861,tankers_reports_2024_7.csv,2024-07-01,2024,7,,285,285,0,860,16,ATTAPUR,285,285
R862,tankers_reports_2024_7.csv,2024-07-01,2024,7,,148,148,0,861,16,BUDVEL (DIV16),148,148
R863,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1499,1498,1,862,16,HYDERGUDA,1499,1498
R864,tankers_reports_2024_7.csv,2024-07-01,2024,7,,74,74,0,863,16,KATEDAN,74,74
R865,tankers_reports_2024_7.csv,2024-07-01,2024,7,,80,80,0,864,16,MAILERDEV PALLY,80,80
R866,tankers_reports_2024_7.csv,2024-07-01,2024,7,,122,122,0,865,16,SULEMAN NAGAR,122,122
R867,tankers_reports_2024_7.csv,2024-07-01,2024,7,,4667,4667,0,866,18,KISMATHPUR (DIV 18),4667,4667
R868,tankers_reports_2024_7.csv,2024-07-01,2024,7,,9259,9258,1,867,18,MANIKONDA (DIV 18),9259,9258
R869,tankers_reports_2024_7.csv,2024-07-01,2024,7,,184,184,0,868,19,BODUPPAL (DIV 19),184,184
R870,tankers_reports_2024_7.csv,2024-07-01,2024,7,,2,2,0,869,19,DHAMMAIGUDA (DIV 19),2,2
R871,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1,1,0,870,19,NAGARAM (DIV 19),1,1
R872,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1033,1033,0,871,19,PEERJADIGUDA (DIV 19),1033,1033
R873,tankers_reports_2024_7.csv,2024-07-01,2024,7,,31,31,0,872,20,BADANGPET  (DIV 20),31,31
R874,tankers_reports_2024_7.csv,2024-07-01,2024,7,,3,3,0,873,20,JALPALLY (DIV 20),3,3
R875,tankers_reports_2024_7.csv,2024-07-01,2024,7,,11,11,0,874,20,JILLELAGUDA (DIV 20),11,11
R876,tankers_reports_2024_7.csv,2024-07-01,2024,7,,114,114,0,875,20,MEERPET (DIV 20),114,114
R877,tankers_reports_2024_7.csv,2024-07-01,2024,7,,2,2,0,876,20,SHAMSHABAD (DIV 20),2,2
R878,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1,1,0,877,22,PEDDA AMBERPET (PD 1),1,1
R879,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1,1,0,878,22,TURKAYAMJAL (PD 1),1,1
R880,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1345,1345,0,879,23,BACHUPALLY (PD 7),1345,1345
R881,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1,1,0,880,23,GANDIMAISAMMA (PD 7),1,1
R882,tankers_reports_2024_7.csv,2024-07-01,2024,7,,4880,4880,0,881,23,NIZAMPET (PD 7),4880,4880
R883,tankers_reports_2024_7.csv,2024-07-01,2024,7,,3523,3523,0,882,23,PRAGATHINAGAR (PD 7),3523,3523
R884,tankers_reports_2024_7.csv,2024-07-01,2024,7,,35,35,0,883,24,AMEENPUR (PD 8),35,35
R885,tankers_reports_2024_7.csv,2024-07-01,2024,7,,13,13,0,884,24,BEERAMGUDA (PD 8),13,13
R886,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1,1,0,885,25,JAWAHARNAGAR (PD 3),1,1
R887,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1,1,0,886,25,KOMPALLY (PD 7),1,1
R888,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1,1,0,887,25,THOOMKUNTA (PD 3),1,1
R889,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1,1,0,888,33,ALIABAD,1,1
R890,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1,1,0,889,33,BALAPUR,1,1
R891,tankers_reports_2024_7.csv,2024-07-01,2024,7,,16,16,0,890,33,BANDLAGUDA  (DIV 2),16,16
R892,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1,1,0,891,33,GOWLIPURA,1,1
R893,tankers_reports_2024_7.csv,2024-07-01,2024,7,,1,1,0,892,33,KANCHANBAGH,1,1
R894,tankers_reports_2024_7.csv,2024-07-01,2024,7,,3,3,0,893,33,MYSARAM,3,3
R895,tankers_reports_2024_7.csv,2024-07-01,2024,7,,2,2,0,894,33,RIYASATH NAGAR,2,2
R896,tankers_reports_2024_7.csv,2024-07-01,2024,7,,134,134,0,895,34,AUTONAGAR,134,134
R897,tankers_reports_2024_7.csv,2024-07-01,2024,7,,22,22,0,896,34,B.N.REDDY NAGAR,22,22
R898,tankers_reports_2024_7.csv,2024-07-01,2024,7,,49,49,0,897,34,KAMALANAGAR,49,49
R899,tankers_reports_2024_7.csv,2024-07-01,2024,7,,194,194,0,898,34,L.B.NAGAR,194,194
R900,tankers_reports_2024_7.csv,2024-07-01,2024,7,,553,553,0,899,34,MANSOORABAD,553,553
R901,tankers_reports_2024_7.csv,2024-07-01,2024,7,,10,10,0,900,34,NAGOLE,10,10
R902,tankers_reports_2024_7.csv,2024-07-01,2024,7,,52,52,0,901,34,NGO COLONY,52,52
R903,tankers_reports_2024_7.csv,2024-07-01,2024,7,,213,213,0,902,34,VANASTHALIPURAM (DIV 10),213,213
R904,tankers_reports_2024_8.csv,2024-08-01,2024,8,,11,11,0,903,1,BAHADURPURA,11,11
R905,tankers_reports_2024_8.csv,2024-08-01,2024,8,,5,5,0,904,1,CHANUDLAL BHARADARI,5,5
R906,tankers_reports_2024_8.csv,2024-08-01,2024,8,,13,13,0,905,1,DARUL SHIFA,13,13
R907,tankers_reports_2024_8.csv,2024-08-01,2024,8,,2,2,0,906,1,DHOOD BOWLI,2,2
R908,tankers_reports_2024_8.csv,2024-08-01,2024,8,,3,3,0,907,1,HASSAN NAGAR,3,3
R909,tankers_reports_2024_8.csv,2024-08-01,2024,8,,1,1,0,908,1,KISHAN BAGH,1,1
R910,tankers_reports_2024_8.csv,2024-08-01,2024,8,,2,2,0,909,1,M.R.G.FILTERS,2,2
R911,tankers_reports_2024_8.csv,2024-08-01,2024,8,,1,1,0,910,1,MISRIGUNJ,1,1
R912,tankers_reports_2024_8.csv,2024-08-01,2024,8,,2,2,0,911,1,MOGHULPURA,2,2
R913,tankers_reports_2024_8.csv,2024-08-01,2024,8,,2,2,0,912,1,VATTEPALLY,2,2
R914,tankers_reports_2024_8.csv,2024-08-01,2024,8,,73,73,0,913,2,ASMANGARH,73,73
R915,tankers_reports_2024_8.csv,2024-08-01,2024,8,,1,1,0,914,2,AZAMPURA,1,1
R916,tankers_reports_2024_8.csv,2024-08-01,2024,8,,8,8,0,915,2,CHANCHALGUDA,8,8
R917,tankers_reports_2024_8.csv,2024-08-01,2024,8,,4,4,0,916,2,MADANNAPET,4,4
R918,tankers_reports_2024_8.csv,2024-08-01,2024,8,,36,36,0,917,2,MALAKPET,36,36
R919,tankers_reports_2024_8.csv,2024-08-01,2024,8,,96,96,0,918,2,MOOSARAMBAGH,96,96
R920,tankers_reports_2024_8.csv,2024-08-01,2024,8,,74,74,0,919,2,SAIDABAD,74,74
R921,tankers_reports_2024_8.csv,2024-08-01,2024,8,,3,3,0,920,2,SANTOSHNAGAR,3,3
R922,tankers_reports_2024_8.csv,2024-08-01,2024,8,,13,13,0,921,2,VINAY NAGAR (DIV 2 (a)),13,13
R923,tankers_reports_2024_8.csv,2024-08-01,2024,8,,99,99,0,922,3,AHMED NAGAR,99,99
R924,tankers_reports_2024_8.csv,2024-08-01,2024,8,,40,40,0,923,3,ASIF NAGAR,40,40
R925,tankers_reports_2024_8.csv,2024-08-01,2024,8,,200,200,0,924,3,CHINTAL BASTHI,200,200
R926,tankers_reports_2024_8.csv,2024-08-01,2024,8,,4,4,0,925,3,GOLCONDA,4,4
R927,tankers_reports_2024_8.csv,2024-08-01,2024,8,,107,107,0,926,3,HAKEEMPET,107,107
R928,tankers_reports_2024_8.csv,2024-08-01,2024,8,,258,258,0,927,3,KAKATIYA NAGAR,258,258
R929,tankers_reports_2024_8.csv,2024-08-01,2024,8,,34,34,0,928,3,KARWAN,34,34
R930,tankers_reports_2024_8.csv,2024-08-01,2024,8,,18,18,0,929,3,LANGER HOUSE,18,18
R931,tankers_reports_2024_8.csv,2024-08-01,2024,8,,222,222,0,930,3,MEHIDIPATNAM,222,222
R932,tankers_reports_2024_8.csv,2024-08-01,2024,8,,33,33,0,931,3,OLD MALLEPALLY,33,33
R933,tankers_reports_2024_8.csv,2024-08-01,2024,8,,787,787,0,932,3,SHAIKPET,787,787
R934,tankers_reports_2024_8.csv,2024-08-01,2024,8,,11,11,0,933,3,TAPPA CHABUTRA,11,11
R935,tankers_reports_2024_8.csv,2024-08-01,2024,8,,329,329,0,934,3,TOLI CHOWK,329,329
R936,tankers_reports_2024_8.csv,2024-08-01,2024,8,,394,394,0,935,3,VIJAYNAGAR COLONY,394,394
R937,tankers_reports_2024_8.csv,2024-08-01,2024,8,,6,6,0,936,4,ALLABANDA,6,6
R938,tankers_reports_2024_8.csv,2024-08-01,2024,8,,23,23,0,937,4,GODE-KI-KABAR,23,23
R939,tankers_reports_2024_8.csv,2024-08-01,2024,8,,22,22,0,938,4,GOWLIGUDA,22,22
R940,tankers_reports_2024_8.csv,2024-08-01,2024,8,,199,199,0,939,4,GUNFOUNDRY,199,199
R941,tankers_reports_2024_8.csv,2024-08-01,2024,8,,54,54,0,940,4,HINDI NAGAR,54,54
R942,tankers_reports_2024_8.csv,2024-08-01,2024,8,,146,146,0,941,4,RED HILLS HIGH LEVEL,146,146
R943,tankers_reports_2024_8.csv,2024-08-01,2024,8,,37,37,0,942,4,RED HILLS LOW LEVEL,37,37
R944,tankers_reports_2024_8.csv,2024-08-01,2024,8,,58,58,0,943,4,SULTAN BAZAR,58,58
R945,tankers_reports_2024_8.csv,2024-08-01,2024,8,,4,4,0,944,4,ZIAGUDA,4,4
R946,tankers_reports_2024_8.csv,2024-08-01,2024,8,,54,54,0,945,5,ADIKMET,54,54
R947,tankers_reports_2024_8.csv,2024-08-01,2024,8,,11,11,0,946,5,AMBERPET,11,11
R948,tankers_reports_2024_8.csv,2024-08-01,2024,8,,299,299,0,947,5,AZAMABAD,299,299
R949,tankers_reports_2024_8.csv,2024-08-01,2024,8,,220,220,0,948,5,BAGH LINGAMPALLY,220,220
R950,tankers_reports_2024_8.csv,2024-08-01,2024,8,,161,161,0,949,5,BARKATPURA,161,161
R951,tankers_reports_2024_8.csv,2024-08-01,2024,8,,63,63,0,950,5,BOATS CLUB,63,63
R952,tankers_reports_2024_8.csv,2024-08-01,2024,8,,84,84,0,951,5,DOMALGUDA,84,84
R953,tankers_reports_2024_8.csv,2024-08-01,2024,8,,581,581,0,952,5,GANDHINAGAR,581,581
R954,tankers_reports_2024_8.csv,2024-08-01,2024,8,,134,134,0,953,5,MUSHEERABAD,134,134
R955,tankers_reports_2024_8.csv,2024-08-01,2024,8,,435,435,0,954,5,NARAYANGUDA,435,435
R956,tankers_reports_2024_8.csv,2024-08-01,2024,8,,174,174,0,955,5,SHIVAM,174,174
R957,tankers_reports_2024_8.csv,2024-08-01,2024,8,,39,39,0,956,5,VIGYANPURI,39,39
R958,tankers_reports_2024_8.csv,2024-08-01,2024,8,,1884,1884,0,957,6,BANJARA HILLS,1884,1884
R959,tankers_reports_2024_8.csv,2024-08-01,2024,8,,201,201,0,958,6,BORABANDA,201,201
R960,tankers_reports_2024_8.csv,2024-08-01,2024,8,,478,478,0,959,6,ERRAGADDA,478,478
R961,tankers_reports_2024_8.csv,2024-08-01,2024,8,,494,494,0,960,6,FATHENAGAR,494,494
R962,tankers_reports_2024_8.csv,2024-08-01,2024,8,,371,369,2,961,6,FILM NAGAR,371,369
R963,tankers_reports_2024_8.csv,2024-08-01,2024,8,,1794,1794,0,962,6,JUBILEE HILLS,1794,1794
R964,tankers_reports_2024_8.csv,2024-08-01,2024,8,,187,187,0,963,6,S.P.R HILLS,187,187
R965,tankers_reports_2024_8.csv,2024-08-01,2024,8,,2043,2043,0,964,6,S.R.NAGAR,2043,2043
R966,tankers_reports_2024_8.csv,2024-08-01,2024,8,,936,936,0,965,6,SOMAJIGUDA,936,936
R967,tankers_reports_2024_8.csv,2024-08-01,2024,8,,512,512,0,966,6,THATTIKHANA,512,512
R968,tankers_reports_2024_8.csv,2024-08-01,2024,8,,1077,1077,0,967,6,VENGALRAONAGAR,1077,1077
R969,tankers_reports_2024_8.csv,2024-08-01,2024,8,,660,660,0,968,6,YELLAREDDYGUDA,660,660
R970,tankers_reports_2024_8.csv,2024-08-01,2024,8,,57,57,0,969,7,BOIGUDA,57,57
R971,tankers_reports_2024_8.csv,2024-08-01,2024,8,,45,45,0,970,7,BOUDHANAGAR,45,45
R972,tankers_reports_2024_8.csv,2024-08-01,2024,8,,28,28,0,971,7,HUSSAINSAGAR,28,28
R973,tankers_reports_2024_8.csv,2024-08-01,2024,8,,15,15,0,972,7,LALAPET,15,15
R974,tankers_reports_2024_8.csv,2024-08-01,2024,8,,239,239,0,973,7,MARREDPALLY,239,239
R975,tankers_reports_2024_8.csv,2024-08-01,2024,8,,36,36,0,974,7,METTUGUDA,36,36
R976,tankers_reports_2024_8.csv,2024-08-01,2024,8,,37,37,0,975,7,NALLAGUTTA,37,37
R977,tankers_reports_2024_8.csv,2024-08-01,2024,8,,309,309,0,976,7,PRAKASHNAGAR,309,309
R978,tankers_reports_2024_8.csv,2024-08-01,2024,8,,94,94,0,977,7,REGIMENTAL BAZAR,94,94
R979,tankers_reports_2024_8.csv,2024-08-01,2024,8,,127,127,0,978,7,SEETHAPALMANDI,127,127
