year,month,division,section,noofbookings,delivered,_source_file,date,month_iso
2024,5,2,SAIDABAD,149,149,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,2,SANTOSHNAGAR,6,6,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,2,VINAY NAGAR (DIV 2 (a)),20,20,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,3,AHMED NAGAR,116,116,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,3,ASIF NAGAR,222,222,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,3,CHINTAL BASTHI,489,489,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,3,GOLCONDA,15,15,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,3,HAKEEMPET,208,208,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,3,KAKATIYA NAGAR,718,718,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,3,KARWAN,68,68,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,3,LANGER HOUSE,64,64,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,3,MEHIDIPATNAM,1147,1147,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,3,OLD MALLEPALLY,102,102,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,3,SHAIKPET,2272,2272,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,3,TAPPA CHABUTRA,26,26,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,3,TOLI CHOWK,834,834,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,3,VIJAYNAGAR COLONY,1242,1242,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,4,ALLABANDA,8,8,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,4,GODE-KI-KABAR,189,189,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,4,GOWLIGUDA,79,79,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,4,GUNFOUNDRY,412,412,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,4,HINDI NAGAR,186,186,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,4,RED HILLS HIGH LEVEL,543,543,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,4,RED HILLS LOW LEVEL,157,157,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,4,SULTAN BAZAR,116,116,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,4,ZIAGUDA,17,17,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,5,ADIKMET,78,78,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,5,AMBERPET,54,54,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,5,AZAMABAD,555,555,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,5,BAGH LINGAMPALLY,236,236,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,5,BARKATPURA,601,601,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,5,BOATS CLUB,274,274,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,5,DOMALGUDA,137,137,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,5,GANDHINAGAR,1179,1179,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,5,MUSHEERABAD,801,801,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,5,NARAYANGUDA,786,786,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,5,SHIVAM,235,235,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,5,VIGYANPURI,195,195,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,6,BANJARA HILLS,3649,3649,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,6,BORABANDA,341,341,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,6,ERRAGADDA,805,805,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,6,FATHENAGAR,1426,1426,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,6,FILM NAGAR,1001,1001,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,6,JUBILEE HILLS,5621,5621,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,6,S.P.R HILLS,291,291,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,6,S.R.NAGAR,5951,5951,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,6,SOMAJIGUDA,2290,2290,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,6,THATTIKHANA,1326,1326,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,6,VENGALRAONAGAR,3118,3118,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,6,YELLAREDDYGUDA,2785,2785,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,7,BOIGUDA,487,487,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,7,BOUDHANAGAR,224,224,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,7,HUSSAINSAGAR,123,123,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,7,LALAPET,40,40,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,7,MARREDPALLY,360,360,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,7,METTUGUDA,99,99,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,7,NALLAGUTTA,74,74,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,7,PRAKASHNAGAR,424,424,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,7,REGIMENTAL BAZAR,170,170,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,7,SEETHAPALMANDI,820,820,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,7,SRINIVAS NAGAR,1422,1422,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,7,TARNAKA,1576,1576,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,9,BALAJINAGAR (DIV 9),4493,4493,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,9,BALANAGAR,101,101,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,9,BHAGYANAGAR,3315,3315,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,9,BHARATHNAGAR,163,163,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,9,GAYATRI NAGAR,1752,1751,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,9,HASMATHPET,967,967,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,9,KPHB,5649,5649,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,9,KUKATPALLY,695,695,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,9,MOOSAPET,209,209,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,9,MOTI NAGAR,880,880,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,9,VIVEKANANDA NAGAR,324,324,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,9,YELLAMMABANDA,866,866,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,10,ALKAPURI,1830,1830,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,10,DILSHUKNAGAR,243,243,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,10,KOTHAPETA,400,400,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,10,LINGOJIGUDA,180,180,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,10,MARUTHINAGAR (DIV 10),671,671,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,10,SAHEBNAGAR (DIV 10),993,993,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,10,SAROORNAGAR,403,403,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,10,VAISHALINAGAR (DIV 10),212,212,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,12,ADARSHNAGAR,110,110,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,12,Bhagatsingh Nagar,68,68,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,12,CHINTAL,108,108,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,12,GAJULARAMARAM,1349,1349,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,12,JEEDIMETLA,197,197,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,12,Jagathgirigutta,115,115,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,12,SHAPOORNAGAR,724,724,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,12,SURARAM,290,290,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,12,USHODAYA,726,726,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,12,suchitra,588,588,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,13,ALWAL (Div13),73,73,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,13,CHANUKYAPURI,335,335,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,13,DEFENCE COLONY,495,495,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,13,FATHER BALAIAHNAGAR (Div13),1486,1486,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,13,GOWTHAM NAGAR,501,501,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,13,MACHABOLLARAM,277,277,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,13,SAINATHPURAM,415,415,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,13,VAJPAYEE NAGAR,192,192,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,13,VENKATAPURAM,216,216,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,13,YAPRAL (Div13),298,298,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,14,CHERLAPALLY,34,34,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,14,HOUSING BOARD,123,123,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,14,HUBSIGUDA,413,413,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,14,NACHARAM,294,294,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,14,RADHIKA,237,230,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,14,RAMANTHAPUR(DIV 14),238,238,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,14,SAIBABA NAGAR,311,311,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,14,UPPAL,278,278,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,15,CHANDA NAGAR,1016,1016,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,15,DEEPTHISRI NAGAR (DIV 15),1277,1277,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,15,Doyens section,1598,1598,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,15,GACHIBOWLI (DIV 15),4847,4847,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,15,HAFEEZPET (DIV 15),4957,4957,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,15,KONDAPUR (DIV 15),13474,13474,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,15,MADHAPUR,14473,14469,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,15,MIYAPUR,1679,1679,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,15,NALLAGANDLA (DIV 15),55,55,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,15,PATANCHERU (DIV15),3,3,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,15,RAMACHANDRAPURAM,20,20,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,16,ATTAPUR,673,673,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,16,BUDVEL (DIV16),300,300,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,16,HYDERGUDA,2177,2177,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,16,KATEDAN,60,60,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,16,MAILERDEV PALLY,129,129,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,16,SULEMAN NAGAR,252,252,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,18,KISMATHPUR (DIV 18),4183,4183,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,18,MANIKONDA (DIV 18),9696,9694,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,19,BODUPPAL (DIV 19),440,440,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,19,DHAMMAIGUDA (DIV 19),1,1,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,19,PEERJADIGUDA (DIV 19),1706,1706,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,19,POCHARAM (DIV 19),4,4,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,20,BADANGPET  (DIV 20),442,442,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,20,JALPALLY (DIV 20),16,16,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,20,JILLELAGUDA (DIV 20),8,8,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,20,MEERPET (DIV 20),693,693,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,20,THUKKUGUDA (PD 1),1,1,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,22,PEDDA AMBERPET (PD 1),3,3,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,22,TURKAYAMJAL (PD 1),9,9,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,23,BACHUPALLY (PD 7),1480,1480,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,23,GANDIMAISAMMA (PD 7),8,8,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,23,NIZAMPET (PD 7),5302,5302,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,23,PRAGATHINAGAR (PD 7),4346,4346,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,24,AMEENPUR (PD 8),22,22,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,24,BEERAMGUDA (PD 8),12,12,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,24,BOLLARAM (PD 8),1,1,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,24,TELLAPUR (PD 8),2,2,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,25,JAWAHARNAGAR (PD 3),10,10,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,25,KOMPALLY (PD 7),3,3,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,33,ALIABAD,7,7,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,33,BALAPUR,5,5,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,33,BANDLAGUDA  (DIV 2),63,63,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,33,JAHANUMA,6,6,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,33,JANGAMMET,6,6,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,33,KANCHANBAGH,1,1,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,33,MYSARAM,2,2,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,33,RIYASATH NAGAR,2,2,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,34,AUTONAGAR,328,328,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,34,B.N.REDDY NAGAR,83,83,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,34,KAMALANAGAR,413,413,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,34,L.B.NAGAR,207,207,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,34,MANSOORABAD,932,932,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,34,NAGOLE,35,35,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,34,NGO COLONY,332,332,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,34,VANASTHALIPURAM (DIV 10),674,674,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,7,1,BAHADURPURA,9,9,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,1,DARUL SHIFA,2,2,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,1,DHOOD BOWLI,3,3,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,1,KISHAN BAGH,1,1,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,1,M.R.G.FILTERS,5,5,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,1,PATHERGATTI,1,1,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,2,ASMANGARH,45,45,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,2,AZAMPURA,2,2,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,2,CHANCHALGUDA,6,6,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,2,MADANNAPET,8,8,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,2,MALAKPET,25,25,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,2,MOOSARAMBAGH,136,136,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,2,SAIDABAD,57,57,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,2,SANTOSHNAGAR,2,2,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,2,VINAY NAGAR (DIV 2 (a)),15,15,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,3,AHMED NAGAR,99,99,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,3,ASIF NAGAR,104,104,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,3,CHINTAL BASTHI,251,251,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,3,GOLCONDA,3,3,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,3,HAKEEMPET,116,116,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,3,KAKATIYA NAGAR,567,567,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,3,KARWAN,60,60,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,3,LANGER HOUSE,54,54,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,3,MEHIDIPATNAM,648,648,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,3,OLD MALLEPALLY,35,35,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,3,SHAIKPET,1466,1466,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,3,TAPPA CHABUTRA,16,16,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,3,TOLI CHOWK,636,636,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,3,VIJAYNAGAR COLONY,545,545,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,4,ALLABANDA,2,2,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,4,GODE-KI-KABAR,39,39,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,4,GOWLIGUDA,15,15,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,4,GUNFOUNDRY,235,235,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,4,HINDI NAGAR,52,52,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,4,RED HILLS HIGH LEVEL,183,183,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,4,RED HILLS LOW LEVEL,54,54,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,4,SULTAN BAZAR,60,60,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,5,ADIKMET,72,72,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,5,AMBERPET,16,16,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,5,AZAMABAD,386,386,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,5,BAGH LINGAMPALLY,241,241,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,5,BARKATPURA,182,182,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,5,BOATS CLUB,75,75,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,5,DOMALGUDA,69,69,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,5,GANDHINAGAR,716,716,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,5,MUSHEERABAD,324,324,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,5,NARAYANGUDA,389,389,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,5,SHIVAM,134,134,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,5,VIGYANPURI,43,43,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,6,BANJARA HILLS,2226,2226,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,6,BORABANDA,315,315,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,6,ERRAGADDA,605,605,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,6,FATHENAGAR,979,979,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,6,FILM NAGAR,454,454,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,6,JUBILEE HILLS,2496,2496,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,6,S.P.R HILLS,179,179,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,6,S.R.NAGAR,3502,3502,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,6,SOMAJIGUDA,1153,1153,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,6,THATTIKHANA,644,644,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,6,VENGALRAONAGAR,1983,1983,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,6,YELLAREDDYGUDA,1264,1264,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,7,BOIGUDA,141,141,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,7,BOUDHANAGAR,73,73,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,7,HUSSAINSAGAR,45,45,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,7,LALAPET,14,14,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,7,MARREDPALLY,297,297,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,7,METTUGUDA,68,68,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,7,NALLAGUTTA,49,49,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,7,PRAKASHNAGAR,282,282,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,7,REGIMENTAL BAZAR,103,103,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,7,SEETHAPALMANDI,257,257,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,7,SRINIVAS NAGAR,469,469,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,7,TARNAKA,1130,1130,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,9,BALAJINAGAR (DIV 9),3521,3521,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,9,BALANAGAR,94,94,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,9,BHAGYANAGAR,2424,2424,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,9,BHARATHNAGAR,69,69,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,9,GAYATRI NAGAR,1658,1658,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,9,HASMATHPET,668,668,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,9,KPHB,4200,4200,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,9,KUKATPALLY,561,561,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,9,MOOSAPET,203,203,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,9,MOTI NAGAR,527,527,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,9,VIVEKANANDA NAGAR,208,208,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,9,YELLAMMABANDA,584,584,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,10,ALKAPURI,918,918,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,10,DILSHUKNAGAR,146,146,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,10,KOTHAPETA,34,34,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,10,LINGOJIGUDA,139,139,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,10,MARUTHINAGAR (DIV 10),431,431,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,10,SAHEBNAGAR (DIV 10),225,225,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,10,SAROORNAGAR,338,338,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,10,VAISHALINAGAR (DIV 10),181,181,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,12,ADARSHNAGAR,42,42,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,12,Bhagatsingh Nagar,25,25,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,12,CHINTAL,158,158,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,12,GAJULARAMARAM,1652,1652,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,12,JEEDIMETLA,127,127,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,12,Jagathgirigutta,37,37,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,12,SHAPOORNAGAR,709,709,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,12,SURARAM,315,315,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,12,USHODAYA,701,701,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,12,suchitra,781,781,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,13,ALWAL (Div13),45,45,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,13,CHANUKYAPURI,361,361,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,13,DEFENCE COLONY,261,261,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,13,FATHER BALAIAHNAGAR (Div13),834,834,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,13,GOWTHAM NAGAR,564,564,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,13,MACHABOLLARAM,211,211,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,13,SAINATHPURAM,534,534,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,13,VAJPAYEE NAGAR,119,119,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,13,VENKATAPURAM,143,143,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,13,YAPRAL (Div13),132,132,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,14,CHERLAPALLY,33,33,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,14,HOUSING BOARD,67,67,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,14,HUBSIGUDA,270,270,tankers_reports_2024_7.csv,2024-07-01,2024-07
2024,7,14,NACHARAM,164,164,tankers_reports_2024_7.csv,2024-07-01,2024-07
